"gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","numAdminTickets","numTechTickets","Churn","predicted_probability","y"
"1","1","2","1",22,"2","1","2","1","1","1","1","3","1","1","2","2",80,1706.45,0,0,"1",0.314655767554056,"0"
"1","1","2","1",67,"2","1","3","2","2","2","2","2","2","2","2","1",20.85,1327.4,0,0,"1",0.000896557038326363,"0"
"1","1","2","1",68,"2","3","2","1","1","3","1","3","1","3","2","1",89.95,5974.3,4,0,"1",0.00105477931859388,"0"
"1","2","1","1",49,"2","3","2","1","1","3","1","1","3","1","2","2",90.85,4515.85,0,3,"2",0.845959326431313,"0"
"1","2","1","1",4,"2","3","1","1","1","1","1","1","1","1","1","4",48.75,179.85,0,0,"1",0.547779218765045,"0"
"2","1","2","1",63,"2","3","1","3","3","3","3","1","3","2","1","2",80,5040.2,0,0,"1",0.000597390619350439,"0"
"1","1","2","1",2,"2","1","2","1","3","3","1","1","1","1","1","1",79.7,165,0,0,"2",0.54725950272428,"0"
"2","1","1","1",21,"2","1","3","2","2","2","2","2","2","2","2","4",20.35,422.7,0,0,"1",0.029956454995547,"0"
"2","1","2","2",55,"2","1","1","3","3","1","3","1","1","3","1","1",57.55,3046.4,0,5,"2",0.277384115777615,"0"
"2","1","1","2",1,"2","1","3","2","2","2","2","2","2","1","2","4",20.25,20.25,0,0,"1",0.257787590454066,"0"
"1","1","1","1",17,"2","1","3","2","2","2","2","2","2","3","1","4",19.4,358.05,0,0,"1",0.00770909594155212,"0"
"2","1","1","1",30,"2","3","2","3","1","1","1","3","3","1","2","1",100.4,2936.25,0,0,"1",0.16917630888931,"0"
"2","1","2","2",22,"2","1","1","3","3","1","3","1","1","1","2","4",57.95,1271.8,0,0,"1",0.0475918789935756,"0"
"1","1","1","1",9,"2","1","1","1","1","1","3","3","1","1","2","1",59.5,530.05,0,0,"1",0.365057137214377,"0"
"2","1","2","2",1,"2","1","3","2","2","2","2","2","2","1","1","4",19.2,19.2,5,0,"1",0.161104752753422,"0"
"1","1","2","1",21,"2","3","2","1","1","1","1","1","3","1","2","3",86.5,1808.7,0,0,"2",0.472468227881896,"0"
"2","1","1","1",19,"2","3","1","1","1","3","3","1","1","1","1","3",59.55,1144.6,0,1,"1",0.482069036815384,"0"
"1","1","2","2",69,"2","3","2","1","3","3","1","3","3","1","2","3",103.95,7446.9,0,4,"2",0.738594322373371,"0"
"2","2","1","1",1,"1","2","1","1","1","1","1","1","1","1","2","3",25.1,25.1,0,0,"2",0.771712786512866,"0"
"1","1","2","1",72,"2","3","2","3","3","3","3","3","1","3","2","1",103.95,7556.9,0,1,"1",0.00119058813696028,"0"
"2","1","2","2",70,"2","3","1","3","1","3","1","3","1","3","1","2",68.95,4858.7,0,0,"1",0.000136893515727287,"0"
"1","1","1","1",66,"2","3","2","3","3","3","3","1","3","1","2","1",103.1,6595,3,0,"1",0.00461750601526742,"0"
"1","1","2","2",7,"1","2","1","1","1","1","1","1","1","1","2","3",24.7,149.05,0,0,"1",0.605777020873519,"0"
"1","2","2","2",46,"2","3","2","3","3","1","3","3","3","1","2","3",110.2,4972.1,0,0,"1",0.0385669648246089,"0"
"2","1","1","1",39,"1","2","1","3","3","1","3","3","1","1","2","2",48.95,1880.85,0,3,"2",0.63692120107702,"0"
"1","1","2","2",32,"2","3","1","1","3","3","1","1","1","1","1","1",62.45,2045.55,0,0,"1",0.0455565824638094,"0"
"2","1","1","1",24,"2","1","2","1","3","3","1","1","3","1","2","3",89.55,2187.15,0,0,"1",0.222919968736447,"0"
"2","1","2","2",6,"2","1","2","1","3","1","1","1","3","1","2","2",83.55,477.55,0,0,"2",0.501327530144008,"0"
"1","1","1","1",37,"2","3","1","3","3","3","3","3","1","1","2","2",78.9,2976.95,0,0,"1",0.0197232544513837,"0"
"2","1","1","2",8,"2","1","3","2","2","2","2","2","2","1","1","4",20.35,178.7,0,0,"1",0.123303878536054,"0"
"1","1","2","2",72,"2","3","1","3","1","3","1","3","1","3","2","1",71.45,5025.85,0,0,"1",0.00019402985309147,"0"
"2","2","2","1",71,"1","2","1","3","3","3","3","1","1","3","1","2",46.35,3353.4,0,0,"1",0.000107127195855519,"0"
"1","1","2","1",16,"2","1","2","1","3","1","1","3","3","1","2","1",94.65,1461.15,0,0,"1",0.37134618963586,"0"
"1","1","2","1",57,"1","2","1","3","1","3","3","1","3","1","2","1",49.9,2782.4,3,0,"1",0.00678699159460136,"0"
"2","1","1","1",66,"2","3","3","2","2","2","2","2","2","2","1","1",25.45,1699.15,0,0,"1",0.00094084636835127,"0"
"1","2","1","1",17,"2","1","2","1","3","3","1","3","1","1","2","3",89.15,1496.9,5,1,"2",0.709937202617412,"0"
"1","1","1","2",21,"2","1","3","2","2","2","2","2","2","1","1","4",20.75,452.2,0,0,"1",0.0494367345072346,"0"
"2","1","2","1",66,"2","3","1","3","3","3","1","1","1","3","2","2",66.1,4428.45,2,0,"1",0.00016174754448826,"0"
"1","1","2","1",17,"2","3","1","1","3","1","1","3","3","1","2","1",75.4,1322.55,3,0,"1",0.206179662794586,"0"
"2","1","1","2",1,"2","1","2","1","1","1","1","1","1","1","2","4",70.45,70.45,5,0,"2",0.632058506690465,"0"
"2","1","2","1",58,"2","1","1","3","3","3","1","1","1","2","1","2",60.3,3563.8,0,5,"2",0.539876532767727,"0"
"1","1","2","2",8,"2","1","3","2","2","2","2","2","2","1","1","2",21.05,139.75,0,0,"1",0.131041432565459,"0"
"2","1","1","1",27,"2","1","1","3","1","3","3","3","1","2","1","2",69.35,1927.3,0,0,"1",0.014034470526122,"0"
"2","1","2","1",34,"2","3","2","1","3","1","1","1","3","1","1","4",88.85,3000.25,2,0,"1",0.0824360682225369,"0"
"2","1","1","1",30,"2","1","2","1","3","1","1","3","3","2","2","1",97,3021.3,0,0,"1",0.0651285337836986,"0"
"2","1","1","1",33,"2","1","1","1","3","3","1","3","1","1","2","2",66.4,2245.4,0,0,"1",0.0367398279682788,"0"
"2","1","1","2",1,"1","2","1","1","1","1","1","1","1","1","1","3",24.75,24.75,2,0,"2",0.612749135458985,"0"
"2","1","2","2",14,"2","3","1","3","3","1","1","1","3","1","1","4",69.2,944.65,1,0,"1",0.0975650136726133,"0"
"1","1","1","2",16,"2","3","2","1","1","1","3","1","1","2","2","2",79.5,1264.2,0,0,"1",0.261238765300215,"0"
"1","1","1","1",49,"2","1","2","1","1","3","3","3","3","3","1","2",100.65,4917.75,0,0,"1",0.0020921427680756,"0"
"2","1","2","2",19,"2","3","2","1","1","3","3","3","3","1","1","3",103.3,2012.7,0,0,"2",0.308067593857937,"0"
"1","1","2","2",70,"2","3","1","3","3","3","3","3","1","3","1","1",79.7,5743.3,0,0,"1",9.09856271917066e-05,"0"
"1","1","2","2",32,"2","1","1","3","3","1","3","1","1","1","1","1",61.4,1864.65,0,0,"1",0.0192073965656877,"0"
"1","1","1","1",18,"2","1","2","1","1","1","1","1","1","1","2","3",69.8,1221.65,0,0,"1",0.49698636686893,"0"
"2","1","1","1",37,"1","2","1","3","3","1","3","1","1","3","2","4",40.55,1390.85,0,0,"1",0.00237278792339841,"0"
"1","1","1","1",4,"2","3","2","1","1","1","1","1","1","1","2","3",75.65,302.35,0,0,"1",0.806341243633022,"0"
"1","1","2","1",16,"2","3","2","3","3","3","1","1","1","1","1","3",90.7,1374.9,4,0,"1",0.209935593219071,"0"
"2","1","2","1",17,"2","3","2","1","3","1","1","1","1","1","2","1",80.5,1336.9,0,0,"1",0.412428483749307,"0"
"1","1","1","2",19,"2","1","1","3","3","3","1","1","1","1","2","3",60.6,1297.8,0,0,"1",0.095440747154635,"0"
"2","1","2","1",60,"2","3","2","1","1","3","1","3","3","3","1","2",101.15,6067.4,0,0,"1",0.00124971224869998,"0"
"2","1","2","2",51,"2","3","3","2","2","2","2","2","2","3","2","4",24.95,1222.25,0,0,"1",0.000674213269122682,"0"
"2","1","2","2",28,"2","1","3","2","2","2","2","2","2","3","2","2",20.3,487.95,0,2,"1",0.0579739664377782,"0"
"2","1","1","1",43,"2","1","1","1","3","1","1","1","3","3","2","3",60,2548.55,0,0,"1",0.00278892676261375,"0"
"2","1","2","1",42,"2","1","3","2","2","2","2","2","2","3","1","3",20.25,835.5,0,2,"1",0.0208804942046503,"0"
"2","1","1","1",3,"2","1","2","1","1","1","1","3","1","1","2","3",78.5,242.05,0,0,"2",0.759123755373433,"0"
"1","1","1","1",1,"2","1","1","1","1","1","1","1","1","1","1","4",44.75,44.75,0,0,"1",0.455656538999403,"0"
"1","1","1","1",3,"2","1","3","2","2","2","2","2","2","1","1","4",19.85,63.75,1,0,"2",0.198156462629859,"0"
"1","1","1","1",63,"2","3","2","3","3","3","1","3","1","3","1","2",98,6218.45,0,0,"1",0.000504702878441431,"0"
"2","2","1","1",3,"2","1","2","1","1","1","1","3","1","1","2","3",79.9,260.9,0,0,"2",0.79558384593092,"0"
"2","1","2","1",68,"2","3","2","3","3","1","3","3","3","1","2","3",107.7,7320.9,0,0,"1",0.00537081764712199,"0"
"1","2","1","1",30,"2","3","2","1","3","1","1","3","3","1","2","3",99.7,2967.35,0,3,"2",0.967809073437281,"0"
"1","1","1","1",60,"2","3","2","1","3","3","1","3","3","3","1","3",104.7,6333.8,5,0,"1",0.00110011983217054,"0"
"2","1","1","1",15,"2","3","1","1","3","1","3","1","1","1","2","2",58.6,939.7,0,0,"2",0.201702226889745,"0"
"2","2","1","1",45,"2","3","2","1","1","1","1","3","3","1","2","1",93.9,4200.25,0,0,"1",0.124771188020893,"0"
"1","1","2","1",70,"2","1","1","3","3","3","3","3","3","3","1","2",86.45,5950.2,0,0,"1",5.34308076354748e-05,"0"
"2","1","2","1",10,"2","3","2","1","1","3","1","3","3","1","2","3",98.5,1037.75,0,3,"2",0.992655089953135,"0"
"2","1","1","1",4,"2","1","3","2","2","2","2","2","2","1","1","4",19.4,93.4,0,0,"1",0.181034825701935,"0"
"1","1","1","1",1,"2","1","1","1","1","3","1","1","1","1","2","4",50.45,50.45,0,0,"2",0.479398866293577,"0"
"1","1","2","1",68,"2","3","3","2","2","2","2","2","2","3","2","2",24.95,1614.9,0,0,"1",0.000208856084091214,"0"
"2","1","2","2",22,"2","1","2","3","1","1","1","1","1","1","1","1",75,1573.95,0,0,"1",0.166771416262874,"0"
"2","1","2","2",38,"2","3","2","1","3","3","1","3","1","1","2","3",94.65,3624.3,0,2,"2",0.65513474779157,"0"
"1","1","1","1",1,"2","3","2","1","3","1","1","3","3","1","2","2",100.25,100.25,0,0,"2",0.703719865492713,"0"
"2","1","2","1",18,"2","1","2","1","1","3","3","1","1","1","1","3",78.2,1468.75,1,0,"1",0.2833372550531,"0"
"2","1","1","1",29,"2","1","2","1","1","1","3","3","3","1","2","3",94.2,2607.6,3,0,"1",0.184718073560487,"0"
"1","1","1","1",16,"2","3","2","1","1","3","1","1","3","1","2","3",88.45,1422.1,0,0,"2",0.570390340158048,"0"
"2","1","1","1",1,"2","1","2","1","1","1","1","1","1","1","2","3",69.85,69.85,0,0,"2",0.785231643410323,"0"
"2","1","1","1",12,"2","1","2","3","1","3","1","1","1","1","1","1",81.7,858.6,0,2,"2",0.877928852540356,"0"
"2","1","1","1",31,"1","2","1","1","1","3","1","3","3","2","2","3",50.05,1523.4,5,0,"1",0.0519229949405202,"0"
"2","1","1","1",4,"2","1","2","1","1","1","1","1","3","1","2","3",79.9,324.3,0,0,"2",0.73244912068196,"0"
"1","1","2","1",48,"2","3","1","1","1","3","3","1","3","2","2","4",69.55,3435.6,0,0,"1",0.00798349796911971,"0"
"1","1","1","1",15,"2","3","3","2","2","2","2","2","2","1","2","2",25.4,399.6,0,0,"2",0.15774124323208,"0"
"2","1","1","1",50,"2","1","2","3","3","3","3","1","1","2","2","2",90.1,4549.45,0,0,"1",0.00458405588050358,"0"
"2","1","1","1",7,"2","1","1","1","1","1","1","1","1","1","2","1",44.65,322.5,0,0,"1",0.450462152005884,"0"
"2","2","2","1",41,"2","3","2","3","1","3","1","1","1","1","2","1",83.75,3273.55,0,4,"2",0.967963164282165,"0"
"2","1","2","2",68,"2","1","2","3","1","3","1","1","1","3","1","2",80.35,5375.15,1,0,"1",0.000261923630239789,"0"
"1","2","2","1",26,"2","3","2","1","1","3","1","3","3","1","2","1",98.1,2510.7,0,0,"1",0.378355010804771,"0"
"2","1","1","1",57,"1","2","1","1","1","3","3","3","3","3","1","2",53.35,3090.05,0,0,"1",0.000766896053420085,"0"
"1","1","1","1",3,"2","1","3","2","2","2","2","2","2","1","1","3",19.55,61.05,0,0,"1",0.280051220461795,"0"
"1","1","1","1",1,"2","1","3","2","2","2","2","2","2","1","1","4",20.9,20.9,0,0,"2",0.227581493574316,"0"
"2","1","2","2",19,"2","1","1","3","1","1","1","1","1","2","2","1",48.95,955.6,0,0,"1",0.0625719961653501,"0"
"1","1","1","1",3,"2","1","1","1","1","1","1","3","1","1","2","3",54.2,140.4,2,0,"1",0.561870457774459,"0"
"1","1","1","1",59,"2","3","3","2","2","2","2","2","2","3","1","3",24.45,1493.1,0,0,"1",0.000481844378848623,"0"
"1","1","2","1",1,"2","1","2","1","1","1","1","1","1","1","2","4",69.4,69.4,0,0,"2",0.724441718553176,"0"
"2","1","2","1",42,"1","2","1","3","1","1","1","3","1","1","2","1",40.15,1626.05,0,0,"1",0.0376953220631707,"0"
"1","1","1","1",7,"2","3","2","1","1","1","1","1","1","1","2","3",74.9,541.15,0,0,"2",0.769859537372362,"0"
"2","1","2","1",67,"2","3","3","2","2","2","2","2","2","3","1","2",25.6,1784.9,0,5,"1",0.162685256451562,"0"
"2","1","1","1",1,"2","1","2","1","1","1","1","1","1","1","2","3",70.35,70.35,0,0,"1",0.781875808823221,"0"
"2","1","2","1",66,"2","3","1","3","3","3","3","3","3","3","1","1",91.7,6075.9,0,0,"1",0.000110961668906349,"0"
"1","1","1","1",61,"2","3","2","1","1","3","1","1","3","1","1","4",89.2,5500.6,0,0,"1",0.0149944069832701,"0"
"2","1","2","2",4,"2","3","3","2","2","2","2","2","2","2","1","2",24.1,73.1,3,0,"1",0.0939476450129841,"0"
"1","2","2","1",42,"2","1","2","3","1","1","1","1","1","1","2","2",74.15,3229.4,5,0,"2",0.0512622638031862,"0"
"1","1","2","2",64,"2","3","1","1","3","1","1","1","1","2","2","1",53.85,3399.85,0,0,"1",0.00279742167439146,"0"
"1","2","2","1",54,"2","3","2","3","3","3","3","3","3","2","2","1",115.6,6431.05,3,0,"1",0.00579182980652317,"0"
"2","1","1","1",1,"2","1","3","2","2","2","2","2","2","1","2","2",19.75,19.75,5,0,"1",0.239028651313686,"0"
"2","1","2","2",54,"2","3","3","2","2","2","2","2","2","3","2","1",24.05,1230.9,0,3,"1",0.049918423553632,"0"
"1","1","1","2",18,"2","3","3","2","2","2","2","2","2","3","1","2",25.3,454.65,0,0,"1",0.00908353140812353,"0"
"2","1","1","1",3,"2","1","2","1","3","1","1","1","3","1","1","3",84.3,235.05,0,0,"1",0.59340914508998,"0"
"1","1","1","1",1,"2","1","2","1","1","1","1","1","1","1","2","3",70.1,70.1,5,0,"2",0.755148644883152,"0"
"1","1","2","2",72,"2","3","1","3","3","3","3","3","3","3","1","2",89.75,6595.9,0,0,"1",6.08803502138537e-05,"0"
"2","2","2","1",60,"2","1","2","1","3","3","1","3","3","2","2","3",97.95,5867,0,0,"1",0.00787734430560324,"0"
"1","1","2","2",11,"2","1","3","2","2","2","2","2","2","2","2","4",20,196.35,0,0,"1",0.0644148915046875,"0"
"1","1","1","2",12,"2","3","2","3","1","1","1","1","1","1","2","3",78.3,909.25,0,0,"2",0.553022437941122,"0"
"2","1","2","2",61,"2","1","2","1","3","3","3","3","3","2","1","2",103.9,6449.15,0,0,"1",0.0019895595464704,"0"
"1","1","1","1",39,"2","1","3","2","2","2","2","2","2","3","1","2",20.7,762.45,0,0,"1",0.00125800294090049,"0"
"2","1","1","1",55,"2","3","2","1","1","1","1","3","3","1","2","3",96.8,5283.95,0,4,"2",0.939292800845059,"0"
"1","1","1","1",17,"2","3","2","3","3","1","1","3","1","1","2","3",94.4,1617.5,0,2,"2",0.905929629711643,"0"
"2","1","1","1",37,"2","1","3","2","2","2","2","2","2","2","1","2",20.15,785.75,0,0,"1",0.00630244837072472,"0"
"1","1","2","1",72,"2","3","3","2","2","2","2","2","2","3","2","4",26,1776,0,0,"1",0.00013615311945829,"0"
"2","2","2","1",72,"2","3","1","1","3","3","3","3","1","3","1","2",77.35,5396.25,0,0,"1",0.000128600426801348,"0"
"1","1","1","1",8,"2","1","1","3","1","1","3","1","3","1","1","1",66.05,574.5,2,0,"1",0.179692269994001,"0"
"1","1","2","2",22,"2","1","3","2","2","2","2","2","2","1","1","4",19.9,400.3,0,0,"1",0.0447351307227032,"0"
"1","1","1","1",1,"2","1","2","1","3","1","1","3","1","1","1","3",84.3,84.3,2,0,"2",0.632067453308323,"0"
"1","1","1","1",38,"2","3","1","1","3","1","3","1","3","1","1","2",68.15,2656.3,4,0,"1",0.0234073628418715,"0"
"2","1","1","2",17,"2","1","1","1","3","3","3","3","3","2","1","3",80.85,1445.95,0,0,"1",0.0421001178504517,"0"
"1","2","1","1",70,"2","3","1","1","3","3","3","3","1","3","2","1",75.5,5212.65,0,2,"1",0.0056409217057497,"0"
"1","2","2","2",72,"2","3","1","3","3","3","3","3","3","3","1","2",92.45,6440.25,0,8,"2",0.877304865635317,"0"
"1","1","1","1",28,"2","1","2","1","1","1","1","1","3","1","2","3",80.6,2244.95,0,0,"1",0.286780463859376,"0"
"1","1","1","1",15,"2","1","2","1","3","1","1","3","1","1","2","1",83.2,1130,0,0,"1",0.427570163563112,"0"
"2","1","2","2",72,"2","3","1","3","3","3","3","3","3","3","2","1",87.55,6463.15,3,0,"1",8.63309232237497e-05,"0"
"1","2","2","1",11,"2","3","2","1","1","3","1","3","3","1","2","3",99.55,1131.2,0,1,"2",0.906192324286898,"0"
"2","2","1","1",8,"2","3","2","1","1","3","1","1","1","1","2","3",81.25,585.95,0,0,"2",0.739350408413343,"0"
"1","1","2","1",57,"2","3","2","1","3","3","3","3","3","2","2","1",109.4,6252.7,0,0,"1",0.00741019277411667,"0"
"2","1","2","2",1,"2","1","3","2","2","2","2","2","2","1","1","1",19.95,19.95,1,0,"2",0.227460809994587,"0"
"1","1","2","1",46,"1","2","1","3","3","1","1","3","1","1","1","3",45.55,2062.15,0,0,"1",0.0165490374667475,"0"
"2","1","2","1",30,"2","1","3","2","2","2","2","2","2","2","1","2",20.7,587.1,0,0,"1",0.0103751886586968,"0"
"2","2","2","1",10,"2","1","2","3","1","1","1","1","1","1","1","3",75.3,720.45,3,0,"1",0.427532446108746,"0"
"2","1","2","1",23,"2","3","2","3","3","3","1","3","1","1","2","3",99.25,2186.4,0,2,"2",0.805805022969413,"0"
"2","1","1","1",32,"2","1","2","3","3","3","1","1","3","1","2","2",93.4,2979.3,0,0,"1",0.0594262831642449,"0"
"2","1","1","1",13,"2","1","2","3","1","1","1","1","1","1","2","2",73.75,956.65,0,0,"1",0.365861490245631,"0"
"1","1","1","1",39,"2","1","2","1","1","3","3","1","1","3","2","3",80.45,3201.55,0,1,"2",0.0406407592543986,"0"
"1","1","1","1",44,"2","1","2","1","3","3","1","3","1","1","2","2",88.15,3973.2,0,0,"1",0.0437319388596136,"0"
"2","2","1","1",9,"2","1","1","1","1","1","3","1","1","1","1","4",49.2,447.9,0,0,"1",0.287533965280019,"0"
"1","1","2","1",67,"2","1","3","2","2","2","2","2","2","3","1","4",19.65,1335.2,0,0,"1",0.000115510952970612,"0"
"2","1","2","2",9,"2","3","2","1","1","3","1","1","1","1","2","1",79.35,661.25,0,0,"2",0.620084550526534,"0"
"1","1","1","1",15,"2","3","2","1","3","1","1","1","1","1","2","3",79.75,1111.85,0,0,"2",0.533707564377233,"0"
"1","1","2","1",71,"2","3","2","1","3","3","1","3","3","3","2","1",105.15,7555,0,0,"1",0.000637390350591239,"0"
"2","1","1","1",1,"2","1","1","1","1","1","3","1","1","1","1","2",49,49,0,0,"1",0.389811727262673,"0"
"1","1","2","2",30,"2","3","2","1","1","3","1","3","3","1","2","3",100.05,3046.15,5,3,"2",0.950002613029977,"0"
"2","1","1","1",1,"2","1","2","1","1","1","1","1","1","1","2","3",69.35,69.35,0,0,"2",0.788549811216637,"0"
"2","1","2","1",17,"1","2","1","1","3","1","1","3","3","1","2","4",49.8,836.35,0,0,"1",0.21439718391476,"0"
"1","1","1","1",3,"2","1","2","1","1","1","3","1","3","1","1","3",85.8,272.2,0,0,"2",0.640059865502342,"0"
"2","1","2","2",67,"2","3","1","3","1","3","1","3","3","3","2","3",79.7,5293.4,2,7,"2",0.871088342286187,"0"
"2","1","1","1",1,"2","1","3","2","2","2","2","2","2","1","1","1",20.95,20.95,0,0,"1",0.255056746328111,"0"
"1","2","1","1",1,"2","3","1","1","1","1","1","1","1","1","1","4",50.55,50.55,0,0,"2",0.591226852239377,"0"
"1","2","2","1",32,"2","3","2","1","1","3","1","1","1","1","1","4",79.3,2570,0,0,"1",0.177046539237099,"0"
"2","1","2","2",41,"2","1","3","2","2","2","2","2","2","2","1","1",19.5,798.2,0,1,"1",0.0204246931272545,"0"
"2","1","2","1",1,"2","1","2","1","1","1","1","3","1","1","2","3",80.55,80.55,0,0,"2",0.764375244581875,"0"
"1","1","1","1",1,"2","1","1","1","1","1","1","1","1","1","1","1",44.15,44.15,0,0,"1",0.52403211980847,"0"
"1","1","2","2",12,"2","3","2","1","3","3","1","1","1","1","2","3",84.5,916.9,0,1,"2",0.817130471612577,"0"
"2","1","2","2",62,"2","3","2","3","3","1","1","3","3","1","2","3",105.5,6487.2,0,0,"1",0.00936459103841004,"0"
"1","1","1","1",22,"2","1","2","1","3","1","1","1","3","1","2","4",84.3,1855.65,3,2,"2",0.825685657240472,"0"
"1","1","1","2",17,"2","3","2","1","3","3","3","1","1","1","2","2",92.7,1556.85,0,0,"1",0.265137919235577,"0"
"1","1","2","2",72,"2","3","3","2","2","2","2","2","2","3","2","1",26.25,1988.05,0,0,"1",0.000159338577468693,"0"
"2","1","2","2",56,"2","3","2","1","3","1","3","3","1","1","2","2",96.95,5432.2,3,0,"1",0.0125019872021957,"0"
"1","1","1","1",9,"2","1","3","2","2","2","2","2","2","1","2","2",20.45,147.55,0,0,"1",0.183612083057178,"0"
"2","1","2","1",72,"2","3","2","3","3","3","3","3","3","3","2","1",115.8,8424.9,0,0,"1",0.000229013591945948,"0"
"2","1","1","1",20,"2","1","2","3","3","3","3","3","3","1","2","1",108.2,2203.7,0,0,"1",0.135026440774356,"0"
"2","1","2","2",19,"2","1","3","2","2","2","2","2","2","3","1","4",20.2,387.4,0,0,"1",0.00500702152145771,"0"
"2","1","1","1",2,"2","1","2","1","1","1","1","1","1","1","2","3",67.75,116.65,0,0,"2",0.78527374036521,"0"
"2","1","1","1",53,"1","2","1","1","1","3","3","3","3","2","1","2",54.9,3045.75,0,4,"1",0.594323236868291,"0"
"1","2","1","1",27,"2","3","2","1","1","1","1","1","3","1","2","3",85.25,2287.25,0,0,"2",0.441315878403061,"0"
"2","1","1","1",6,"2","1","3","2","2","2","2","2","2","1","1","1",20.15,130.5,0,0,"1",0.189317766994553,"0"
"2","1","2","2",9,"2","3","2","1","1","3","1","3","1","2","2","3",90.35,767.9,0,0,"1",0.428435558375057,"0"
"1","1","2","2",8,"2","3","1","1","3","1","1","1","1","1","1","3",55.75,446.8,5,0,"1",0.287420390587587,"0"
"1","1","2","2",71,"2","3","2","3","3","3","3","3","3","3","1","1",114.6,8100.25,0,0,"1",0.000192310031657802,"0"
"1","1","1","1",10,"2","3","2","1","3","1","1","1","1","1","2","1",80.05,830.7,0,0,"2",0.598122702130514,"0"
"2","1","1","1",1,"2","1","3","2","2","2","2","2","2","1","1","4",20,20,0,0,"2",0.216780993320112,"0"
"1","1","2","1",71,"1","2","1","3","3","3","3","3","3","2","1","1",66.8,4689.15,0,0,"1",0.00046172398375944,"0"
"2","1","2","1",68,"2","1","2","1","3","1","3","3","3","2","2","3",100.3,6754.35,0,0,"1",0.00268342398223879,"0"
"2","1","1","1",34,"2","3","2","1","3","1","3","3","3","1","2","3",105.35,3540.65,1,0,"1",0.125142459429162,"0"
"2","1","1","1",26,"2","1","2","1","3","3","3","1","1","2","2","3",85.2,2184.6,0,0,"1",0.0758384543142213,"0"
"1","1","1","1",22,"2","1","1","3","1","1","1","1","1","1","2","2",48.8,1054.6,0,0,"2",0.112467956546012,"0"
"2","1","1","1",7,"2","1","3","2","2","2","2","2","2","1","2","4",18.95,130.55,0,0,"1",0.194651223924746,"0"
"1","1","2","1",20,"2","1","2","1","1","1","1","1","1","1","2","1",69.8,1540.35,0,0,"1",0.407763219122854,"0"
"1","1","2","1",60,"2","3","2","1","3","3","1","3","3","1","2","3",106.15,6411.25,0,0,"1",0.018404348296327,"0"
"2","1","2","2",72,"2","1","3","2","2","2","2","2","2","3","1","3",20.55,1432.55,4,0,"1",7.38206784610789e-05,"0"
"1","2","2","1",72,"2","3","2","1","3","3","1","3","3","2","2","2",105.75,7629.85,0,3,"1",0.175362570929932,"0"
"2","1","1","1",4,"2","3","3","2","2","2","2","2","2","1","1","4",25.25,101.9,2,0,"1",0.208457866852891,"0"
"2","1","2","2",16,"2","1","3","2","2","2","2","2","2","1","1","3",19.75,313.4,0,0,"1",0.0939634877585756,"0"
"1","2","2","1",62,"2","3","2","3","1","3","1","3","3","2","2","3",104.85,6312.9,0,0,"1",0.0080699127047496,"0"
"1","1","1","1",10,"2","1","1","1","1","1","3","1","3","1","2","4",60.95,629.55,0,0,"1",0.279577947774195,"0"
"2","1","1","1",31,"2","3","2","1","3","1","1","1","1","1","2","3",81.15,2640.55,0,0,"1",0.206818208002188,"0"
"1","1","2","1",71,"2","1","3","2","2","2","2","2","2","3","1","2",19.1,1372.45,0,0,"1",8.95397449391342e-05,"0"
"2","1","1","1",58,"2","1","3","2","2","2","2","2","2","3","1","4",20.8,1212.25,0,0,"1",0.00022295933916805,"0"
"2","1","2","2",70,"2","3","1","3","3","3","3","3","3","3","2","2",90.15,6237.05,0,0,"1",8.82958997152889e-05,"0"
"1","1","2","1",71,"2","3","1","3","3","3","3","3","3","3","1","3",90.1,6310.9,0,0,"1",9.91024160142272e-05,"0"
"2","2","1","1",69,"2","3","1","3","1","3","3","1","3","3","1","2",74.1,5031,0,0,"1",0.000171057979470581,"0"
"1","2","1","1",1,"2","3","2","1","1","1","1","1","3","1","2","3",85.05,85.05,0,0,"2",0.872848694801987,"0"
"1","1","2","2",72,"2","3","2","3","3","3","3","3","3","3","2","1",118.75,8672.45,0,0,"1",0.000206861838842999,"0"
"1","1","2","1",26,"2","1","2","1","1","1","3","1","3","1","1","2",85.9,2196.45,0,0,"1",0.151247706277371,"0"
"1","1","2","1",33,"2","3","2","1","1","3","3","1","3","1","2","2",95,3008.15,0,0,"1",0.137757457763066,"0"
"1","1","2","2",10,"2","1","3","2","2","2","2","2","2","3","1","4",20.15,220.8,2,0,"1",0.0104626133737933,"0"
"1","2","1","1",57,"2","3","2","3","1","3","3","1","3","3","1","2",101.3,5779.6,0,0,"1",0.00111054153716751,"0"
"1","1","1","1",10,"2","1","3","2","2","2","2","2","2","1","2","3",21.2,222.65,0,0,"1",0.219350009581833,"0"
"1","1","2","2",39,"2","3","3","2","2","2","2","2","2","2","2","4",24.2,914.6,0,0,"1",0.00945158480883296,"0"
"1","1","1","1",11,"2","1","3","2","2","2","2","2","2","1","1","1",20.3,246.3,0,0,"1",0.144729835429628,"0"
